nom_standard,code_insee,code_postal,dep_code,dep_nom,population,maire_nom,maire_prenom
Osthoffen,67363,67990.0,67,Bas-Rhin,802.0,DE VREESE,Wilfrid
Osthouse,67364,67150.0,67,Bas-Rhin,934.0,BREYSACH,Christophe
Ostwald,67365,67540.0,67,Bas-Rhin,13310.0,BAAS,Fabienne
Ottersthal,67366,67700.0,67,Bas-Rhin,808.0,GERARD,Daniel
Otterswiller,67367,67700.0,67,Bas-Rhin,1303.0,CREMMEL,Joseph
Ottrott,67368,67530.0,67,Bas-Rhin,1555.0,DEYBACH,Claude
Ottwiller,67369,67320.0,67,Bas-Rhin,250.0,BURR,Christine
Petersbach,67370,67290.0,67,Bas-Rhin,669.0,FAUTH,Christian
La Petite-Pierre,67371,67290.0,67,Bas-Rhin,612.0,WINDSTEIN,Claude
Val-de-Moder,67372,67350.0,67,Bas-Rhin,5031.0,ENDERLIN,Jean-Denis
Pfalzweyer,67373,67320.0,67,Bas-Rhin,320.0,HOLZSCHERER,Daniel
Pfulgriesheim,67375,67370.0,67,Bas-Rhin,1297.0,JACOB,André
Plaine,67377,67420.0,67,Bas-Rhin,982.0,SIMONI,Patricia
Plobsheim,67378,67115.0,67,Bas-Rhin,4473.0,LECKLER,Michèle
Preuschdorf,67379,67250.0,67,Bas-Rhin,895.0,PFEIFFER-RINIE,Dominique
Printzheim,67380,67490.0,67,Bas-Rhin,202.0,EICHHOLTZER,Michel
Puberg,67381,67290.0,67,Bas-Rhin,368.0,DE FIGUEIREDO,Francisco
Quatzenheim,67382,67117.0,67,Bas-Rhin,767.0,WAGNER,Jacky
Rangen,67383,67310.0,67,Bas-Rhin,195.0,HEITMANN,Léon
Ranrupt,67384,67420.0,67,Bas-Rhin,303.0,SIEFFER,Thierry
Ratzwiller,67385,67430.0,67,Bas-Rhin,241.0,DEHLINGER,Thierry
Rauwiller,67386,67320.0,67,Bas-Rhin,216.0,KLEIN,Rémy
Reichsfeld,67387,67140.0,67,Bas-Rhin,295.0,KOBLOTH,Vincent
Reichshoffen,67388,67110.0,67,Bas-Rhin,5416.0,WALTER,Hubert
Reichstett,67389,67116.0,67,Bas-Rhin,4376.0,SCHULER,Georges
Reinhardsmunster,67391,67440.0,67,Bas-Rhin,443.0,KISTER,Bruno
Reipertswiller,67392,67340.0,67,Bas-Rhin,844.0,LEICHTWEIS,Samuel
Retschwiller,67394,67250.0,67,Bas-Rhin,275.0,SCHEIB,Esther
Reutenbourg,67395,67440.0,67,Bas-Rhin,395.0,GEORGER,Frédéric
Rexingen,67396,67320.0,67,Bas-Rhin,201.0,BURRY,Francis
Rhinau,67397,67860.0,67,Bas-Rhin,2675.0,HORNY-GONIER,Marianne
Richtolsheim,67398,67390.0,67,Bas-Rhin,368.0,TAGLANG,Rémy
Riedseltz,67400,67160.0,67,Bas-Rhin,1126.0,RICHERT,René
Rimsdorf,67401,67260.0,67,Bas-Rhin,302.0,ENGELMANN,Didier
Ringendorf,67403,67350.0,67,Bas-Rhin,472.0,HERRMANN,Pascal
Rittershoffen,67404,67690.0,67,Bas-Rhin,910.0,WEIGEL,Jean-Bernard
Rœschwoog,67405,67480.0,67,Bas-Rhin,2272.0,LORENTZ,Michel
Rohr,67406,67270.0,67,Bas-Rhin,354.0,TOUSSAINT,Jean-Luc
Rohrwiller,67407,67410.0,67,Bas-Rhin,1603.0,SUTTER,Laurent
Romanswiller,67408,67310.0,67,Bas-Rhin,1188.0,HERMANN,Dominique
Roppenheim,67409,67480.0,67,Bas-Rhin,1030.0,STUMPF,René
Rosenwiller,67410,67560.0,67,Bas-Rhin,647.0,WANTZ,Philippe
Rosheim,67411,67560.0,67,Bas-Rhin,5360.0,HERR,Michel
Rossfeld,67412,67230.0,67,Bas-Rhin,1030.0,KOEHLER,Daniel
Rosteig,67413,67290.0,67,Bas-Rhin,488.0,RINIE,Jean-Luc
Rothau,67414,67570.0,67,Bas-Rhin,1491.0,SCHEER,Marc
Rothbach,67415,67340.0,67,Bas-Rhin,469.0,KLEIN,Pascal
Rott,67416,67160.0,67,Bas-Rhin,468.0,STROHL,Claude
Rottelsheim,67417,67170.0,67,Bas-Rhin,288.0,METZ,Clément
Rountzenheim-Auenheim,67418,67480.0,67,Bas-Rhin,1976.0,KLÖPPER,Bénédicte
Russ,67420,67130.0,67,Bas-Rhin,1237.0,GIROLD,Marc
Saales,67421,67420.0,67,Bas-Rhin,827.0,MANGENET,Romain
Saasenheim,67422,67390.0,67,Bas-Rhin,583.0,NEEFF,Anne-Marie
Saessolsheim,67423,67270.0,67,Bas-Rhin,599.0,MULLER,Dominique
Saint-Blaise-la-Roche,67424,67420.0,67,Bas-Rhin,246.0,DESAGA,Gérard
Saint-Jean-Saverne,67425,67700.0,67,Bas-Rhin,534.0,GOETZ,Jean
Saint-Martin,67426,67220.0,67,Bas-Rhin,367.0,MULLER,André
Saint-Maurice,67427,67220.0,67,Bas-Rhin,329.0,WITZ,Jean-Marc
Saint-Nabor,67428,67530.0,67,Bas-Rhin,505.0,MULLER,Régis
Saint-Pierre,67429,67140.0,67,Bas-Rhin,613.0,RUXER,Denis
Saint-Pierre-Bois,67430,67220.0,67,Bas-Rhin,748.0,MEYER,Alain
Salmbach,67432,67160.0,67,Bas-Rhin,587.0,WEIGEL,Jacques
Sand,67433,67230.0,67,Bas-Rhin,1408.0,SCHULTZ,Denis
Sarre-Union,67434,67260.0,67,Bas-Rhin,2772.0,MASSON,Isabelle
Sarrewerden,67435,67260.0,67,Bas-Rhin,827.0,TAESCH,Jean-Joseph
Saulxures,67436,67420.0,67,Bas-Rhin,497.0,HERRY,Hubert
Saverne,67437,67700.0,67,Bas-Rhin,11390.0,LEYENBERGER,Stéphane
Schaeffersheim,67438,67150.0,67,Bas-Rhin,804.0,KERN,Marie-Berthe
Schaffhouse-près-Seltz,67440,67470.0,67,Bas-Rhin,552.0,GIRAUD,Philippe
Schalkendorf,67441,67350.0,67,Bas-Rhin,338.0,KRIEGER,Bernard
Scharrachbergheim-Irmstett,67442,67310.0,67,Bas-Rhin,1280.0,THOLÉ,Sylvie
Scheibenhard,67443,67630.0,67,Bas-Rhin,864.0,HELFFRICH,Gérard
Scherlenheim,67444,67270.0,67,Bas-Rhin,116.0,LEHMANN,Marie-Paule
Scherwiller,67445,67750.0,67,Bas-Rhin,3153.0,SOHLER,Olivier
Schillersdorf,67446,67340.0,67,Bas-Rhin,419.0,KRAPFENBAUER,Marc
Schiltigheim,67447,67300.0,67,Bas-Rhin,34129.0,DAMBACH,Danielle
Schirmeck,67448,67130.0,67,Bas-Rhin,2107.0,BERTRAND,Laurent
Schirrhein,67449,67240.0,67,Bas-Rhin,2272.0,SCHOTT,Patrick
Schirrhoffen,67450,67240.0,67,Bas-Rhin,762.0,HEITZ,Christine
Schleithal,67451,67160.0,67,Bas-Rhin,1393.0,SCHMITT,Chantal
Schnersheim,67452,67370.0,67,Bas-Rhin,1804.0,BOEHLER,Denise
Schœnau,67453,67390.0,67,Bas-Rhin,628.0,BUTSCHA,Michel
Schœnbourg,67454,67320.0,67,Bas-Rhin,379.0,SPAEDIG,André
Schœnenbourg,67455,67250.0,67,Bas-Rhin,703.0,MEYER,Marc
Schopperten,67456,67260.0,67,Bas-Rhin,425.0,REEB,Sylvie
Schweighouse-sur-Moder,67458,67590.0,67,Bas-Rhin,5050.0,SPECHT,Philippe
Schwenheim,67459,67440.0,67,Bas-Rhin,743.0,OELSCHLAEGER,Gabriel
Schwindratzheim,67460,67270.0,67,Bas-Rhin,1759.0,ULRICH,Xavier
Schwobsheim,67461,67390.0,67,Bas-Rhin,327.0,KEMPF,Denise
Sélestat,67462,67600.0,67,Bas-Rhin,19300.0,BAUER,Marcel
Seltz,67463,67470.0,67,Bas-Rhin,3135.0,BALL,Jean-Luc
Sermersheim,67464,67230.0,67,Bas-Rhin,961.0,WILLMANN,Fernand
Sessenheim,67465,67770.0,67,Bas-Rhin,2314.0,BEDELL,Dominique
Siegen,67466,67160.0,67,Bas-Rhin,508.0,GAST,René
Siewiller,67467,67320.0,67,Bas-Rhin,379.0,FENRICH,Guy
Siltzheim,67468,67260.0,67,Bas-Rhin,620.0,SCHMITT,Sébastien
Solbach,67470,67130.0,67,Bas-Rhin,102.0,LOUX,Ervain Henri
Souffelweyersheim,67471,67460.0,67,Bas-Rhin,8120.0,PERRIN,Pierre
Soufflenheim,67472,67620.0,67,Bas-Rhin,4788.0,SCHEYDECKER,Camille
Soultz-les-Bains,67473,67120.0,67,Bas-Rhin,951.0,SCHMITT,Guy
Soultz-sous-Forêts,67474,67250.0,67,Bas-Rhin,3147.0,SCHIMPF,Christophe
Sparsbach,67475,67340.0,67,Bas-Rhin,238.0,BOURJAT,Françoise
Stattmatten,67476,67770.0,67,Bas-Rhin,751.0,MERKEL,Jean-Jacques
Steige,67477,67220.0,67,Bas-Rhin,620.0,HOULNE,Monique
Steinbourg,67478,67790.0,67,Bas-Rhin,1926.0,KERN,Viviane
Steinseltz,67479,67160.0,67,Bas-Rhin,607.0,HECKY,Christophe
Still,67480,67190.0,67,Bas-Rhin,1806.0,GONÇALVES,Alexandre
Stotzheim,67481,67140.0,67,Bas-Rhin,1090.0,KOENIG,Jean-Marie
Strasbourg,67482,67000.0,67,Bas-Rhin,291313.0,BARSEGHIAN,Jeanne
Struth,67483,67290.0,67,Bas-Rhin,221.0,BERRON,Jean-Claude
Stundwiller,67484,67250.0,67,Bas-Rhin,497.0,WURSTER,Alain
Stutzheim-Offenheim,67485,67370.0,67,Bas-Rhin,1647.0,LAMBERT,Jean-Charles
Sundhouse,67486,67920.0,67,Bas-Rhin,1824.0,KLOTZ,Mathieu
Surbourg,67487,67250.0,67,Bas-Rhin,1717.0,ROUX,Olivier
Thal-Drulingen,67488,67320.0,67,Bas-Rhin,187.0,BACH,Frédy
Thal-Marmoutier,67489,67440.0,67,Bas-Rhin,829.0,DISTEL,Jean-Claude
Thanvillé,67490,67220.0,67,Bas-Rhin,609.0,BUHL,Patrick
Tieffenbach,67491,67290.0,67,Bas-Rhin,248.0,LETSCHER,Roland
Traenheim,67492,67310.0,67,Bas-Rhin,653.0,STROHMENGER,Gérard
Triembach-au-Val,67493,67220.0,67,Bas-Rhin,434.0,DEBAUCHEZ,Gérard
Trimbach,67494,67470.0,67,Bas-Rhin,582.0,HAENNEL,Jean-Paul Martin
Truchtersheim,67495,67370.0,67,Bas-Rhin,4389.0,VOGEL,Justin
Uhlwiller,67497,67350.0,67,Bas-Rhin,682.0,KLEFFER,Thomas
Uhrwiller,67498,67350.0,67,Bas-Rhin,708.0,FICHTER,Michel
Urbeis,67499,67220.0,67,Bas-Rhin,317.0,MANGEOLLE,Abel
Urmatt,67500,67280.0,67,Bas-Rhin,1448.0,GRISÉ,Alain
Uttenheim,67501,67150.0,67,Bas-Rhin,572.0,ISSENHUTH,Jean-Pierre
Uttenhoffen,67502,67110.0,67,Bas-Rhin,212.0,BAUER,Thomas
Uttwiller,67503,67330.0,67,Bas-Rhin,159.0,KOENIG,Roland
Valff,67504,67210.0,67,Bas-Rhin,1369.0,LUTZ,Germain
La Vancelle,67505,67730.0,67,Bas-Rhin,400.0,CLAVER,Michèle
Vendenheim,67506,67550.0,67,Bas-Rhin,6042.0,PFRIMMER,Philippe
Villé,67507,67220.0,67,Bas-Rhin,1775.0,PFANN,Lionel
Vœllerdingen,67508,67430.0,67,Bas-Rhin,419.0,BACH,Francis
Volksberg,67509,67290.0,67,Bas-Rhin,351.0,STOEBENER,Georges
Wahlenheim,67510,67170.0,67,Bas-Rhin,606.0,LUTZ,Maurice
Walbourg,67511,67360.0,67,Bas-Rhin,931.0,SCHNEIDER,Francis
Waldersbach,67513,67130.0,67,Bas-Rhin,123.0,REYMANN,Pierre
Waldhambach,67514,67430.0,67,Bas-Rhin,625.0,BRUPPACHER,Frédéric
Waldolwisheim,67515,67700.0,67,Bas-Rhin,561.0,WINTZ,Marc
Waltenheim-sur-Zorn,67516,67670.0,67,Bas-Rhin,664.0,KREBS,Jeannot
Wangen,67517,67520.0,67,Bas-Rhin,645.0,JUNG,Yves
La Wantzenau,67519,67610.0,67,Bas-Rhin,5894.0,KANNENGIESER,Michèle
Wasselonne,67520,67310.0,67,Bas-Rhin,5774.0,ESCHLIMANN,Michèle
Weinbourg,67521,67340.0,67,Bas-Rhin,462.0,RUDIO,Yves
Weislingen,67522,67290.0,67,Bas-Rhin,549.0,BURGER,Marc
Weitbruch,67523,67500.0,67,Bas-Rhin,2719.0,HENRION,Damien
Weiterswiller,67524,67340.0,67,Bas-Rhin,517.0,EICHWALD,Claude
Westhoffen,67525,67310.0,67,Bas-Rhin,1693.0,GEIST,Pierre
Westhouse,67526,67230.0,67,Bas-Rhin,1624.0,STRIEBEL,Christian
Westhouse-Marmoutier,67527,67440.0,67,Bas-Rhin,351.0,HAETTEL,Jean-Claude
Weyer,67528,67320.0,67,Bas-Rhin,532.0,ROHRBACH,Eddy
Weyersheim,67529,67720.0,67,Bas-Rhin,3473.0,ROEHLLY,Sylvie
Wickersheim-Wilshausen,67530,67270.0,67,Bas-Rhin,388.0,HATT,René
Wildersbach,67531,67130.0,67,Bas-Rhin,284.0,MICHEL,Jacques
Willgottheim,67532,67370.0,67,Bas-Rhin,1073.0,HUCKERT,Claudine
Wilwisheim,67534,67270.0,67,Bas-Rhin,747.0,SCHMITT,Elodie
Wimmenau,67535,67290.0,67,Bas-Rhin,1049.0,SAND,Gilbert
Windstein,67536,67110.0,67,Bas-Rhin,168.0,OMPHALIUS,Steeve
Wingen,67537,67510.0,67,Bas-Rhin,452.0,SCHMITT,André
Wingen-sur-Moder,67538,67290.0,67,Bas-Rhin,1574.0,DORSCHNER,Christian
Wingersheim les Quatre Bans,67539,67170.0,67,Bas-Rhin,2338.0,FREUND,Bernard
Wintershouse,67540,67590.0,67,Bas-Rhin,854.0,OTT-DOLLINGER,Christine
Wintzenbach,67541,67470.0,67,Bas-Rhin,528.0,JOERGER,Fabien
Wintzenheim-Kochersberg,67542,67370.0,67,Bas-Rhin,523.0,NORTH,Alain
Wisches,67543,67130.0,67,Bas-Rhin,2073.0,FERRY,Alain
Wissembourg,67544,67160.0,67,Bas-Rhin,7516.0,FISCHER-JUNCK,Sandra
Witternheim,67545,67230.0,67,Bas-Rhin,498.0,BRAUN,Philippe
Wittersheim,67546,67670.0,67,Bas-Rhin,710.0,STEINMETZ,Jean-Marc
Wittisheim,67547,67820.0,67,Bas-Rhin,2076.0,KNOBLOCH,Christophe
Wiwersheim,67548,67370.0,67,Bas-Rhin,872.0,MICHEL,Roland
Wœrth,67550,67360.0,67,Bas-Rhin,1696.0,FUCHS,Alain
Wolfisheim,67551,67202.0,67,Bas-Rhin,4165.0,AMIET,Eric
Wolfskirchen,67552,67260.0,67,Bas-Rhin,344.0,STRACKAR,Annick
Wolschheim,67553,67700.0,67,Bas-Rhin,313.0,GITZ,Jean-Marc
Wolxheim,67554,67120.0,67,Bas-Rhin,965.0,KIFFEL,Adrien
Zehnacker,67555,67310.0,67,Bas-Rhin,248.0,BASTIAN,Patrick
Zeinheim,67556,67310.0,67,Bas-Rhin,218.0,GOETZ,François
Zellwiller,67557,67140.0,67,Bas-Rhin,808.0,HEITZ,Denis
Zinswiller,67558,67110.0,67,Bas-Rhin,725.0,WERNERT,Christophe
Zittersheim,67559,67290.0,67,Bas-Rhin,246.0,REICHHART,Jean-Marc
Algolsheim,68001,68600.0,68,Haut-Rhin,1125.0,SIEBER,André
Altenach,68002,68210.0,68,Haut-Rhin,384.0,LAMÈRE,Jean-Luc
Altkirch,68004,68130.0,68,Haut-Rhin,5608.0,JANDER,Nicolas
Ammerschwihr,68005,68410.0,68,Haut-Rhin,1650.0,REINSTETTEL,Patrick
Bernwiller,68006,68210.0,68,Haut-Rhin,1210.0,BAUR,Patrick
Andolsheim,68007,68280.0,68,Haut-Rhin,2195.0,REBERT,Christian
Appenwihr,68008,68280.0,68,Haut-Rhin,583.0,SAUTIVET,Thierry
Artzenheim,68009,68320.0,68,Haut-Rhin,862.0,GEBHARD,Claude
Aspach,68010,68130.0,68,Haut-Rhin,1134.0,SCHOENIG,Fabien
Aspach-le-Bas,68011,68700.0,68,Haut-Rhin,1288.0,LEMBLE,Maurice
Aspach-Michelbach,68012,68700.0,68,Haut-Rhin,1760.0,HORNY,François
Attenschwiller,68013,68220.0,68,Haut-Rhin,998.0,WIEDERKEHR,Denis
Aubure,68014,68150.0,68,Haut-Rhin,360.0,GAY,Marie-Paule
Baldersheim,68015,68390.0,68,Haut-Rhin,2607.0,LOGEL,Pierre
Balgau,68016,68740.0,68,Haut-Rhin,955.0,JEANDEL,Philippe
Ballersdorf,68017,68210.0,68,Haut-Rhin,813.0,WIEST,Laurent
Balschwiller,68018,68210.0,68,Haut-Rhin,743.0,JACOBERGER,Thierry
Baltzenheim,68019,68320.0,68,Haut-Rhin,558.0,FRÉCHARD,Sébastien
Bantzenheim,68020,68490.0,68,Haut-Rhin,1618.0,ONIMUS,Roland
Bartenheim,68021,68870.0,68,Haut-Rhin,4102.0,KANNENGIESER,Bernard
Battenheim,68022,68390.0,68,Haut-Rhin,1566.0,GUTH,Maurice
Beblenheim,68023,68980.0,68,Haut-Rhin,934.0,KLEIM,Antoine
Bellemagny,68024,68210.0,68,Haut-Rhin,148.0,BILGER,Christian
Bendorf,68025,68480.0,68,Haut-Rhin,248.0,ANTONY,Christophe
Bennwihr,68026,68630.0,68,Haut-Rhin,1354.0,DONATH,Francis
Berentzwiller,68027,68130.0,68,Haut-Rhin,340.0,GROELLY,Gérard
Bergheim,68028,68750.0,68,Haut-Rhin,2066.0,SCHNEIDER,Elisabeth
Bergholtz,68029,68500.0,68,Haut-Rhin,1108.0,GALLIATH,Jean-Luc
Bergholtzzell,68030,68500.0,68,Haut-Rhin,401.0,WELTY,André
Berrwiller,68032,68500.0,68,Haut-Rhin,1257.0,JORDAN,Fabian
Bettendorf,68033,68560.0,68,Haut-Rhin,454.0,ZURBACH,Jean
Bettlach,68034,68480.0,68,Haut-Rhin,307.0,BIANCOTTI,Anne-Marie
Biederthal,68035,68480.0,68,Haut-Rhin,327.0,CORDIER,Danielle
Biesheim,68036,68600.0,68,Haut-Rhin,2501.0,HUG,Gérard
Biltzheim,68037,68127.0,68,Haut-Rhin,480.0,VONAU,Gilbert
Bischwihr,68038,68320.0,68,Haut-Rhin,1169.0,HELMLINGER,Marie-Joseph
Bisel,68039,68580.0,68,Haut-Rhin,542.0,BERBETT,Joseph
Bitschwiller-lès-Thann,68040,68620.0,68,Haut-Rhin,1998.0,FERRARI,Pascal
Blodelsheim,68041,68740.0,68,Haut-Rhin,1972.0,BERINGER,François
Blotzheim,68042,68730.0,68,Haut-Rhin,4947.0,MEYER,Jean-Paul
Bollwiller,68043,68540.0,68,Haut-Rhin,4109.0,JULIEN,Jean-Paul
Le Bonhomme,68044,68650.0,68,Haut-Rhin,749.0,PERRIN,Frédéric
Bourbach-le-Bas,68045,68290.0,68,Haut-Rhin,551.0,BIHLER,Christophe
Bourbach-le-Haut,68046,68290.0,68,Haut-Rhin,414.0,MANSUY,Joël
Bouxwiller,68049,68480.0,68,Haut-Rhin,425.0,HEUDECKER,Jean-Luc
Bréchaumont,68050,68210.0,68,Haut-Rhin,405.0,GUITTARD,Franck
Breitenbach-Haut-Rhin,68051,68380.0,68,Haut-Rhin,813.0,HANS,Monique
Bretten,68052,68780.0,68,Haut-Rhin,188.0,GLESS,Michel
Brinckheim,68054,68870.0,68,Haut-Rhin,415.0,GINDER,Philippe
Bruebach,68055,68440.0,68,Haut-Rhin,1044.0,SCHILLINGER,Gilles
Brunstatt-Didenheim,68056,68350.0,68,Haut-Rhin,8172.0,VIOLA,Antoine
Buethwiller,68057,68210.0,68,Haut-Rhin,256.0,BRINGEL,Eric
Buhl,68058,68530.0,68,Haut-Rhin,3199.0,COQUELLE,Yves
Burnhaupt-le-Bas,68059,68520.0,68,Haut-Rhin,1928.0,GRIENEISEN,Alain
Burnhaupt-le-Haut,68060,68520.0,68,Haut-Rhin,1731.0,SENGLER-WALTZ,Véronique
Buschwiller,68061,68220.0,68,Haut-Rhin,1060.0,WILLER,Christèle
Carspach,68062,68130.0,68,Haut-Rhin,2083.0,SPILLMANN,Rémi
Cernay,68063,68700.0,68,Haut-Rhin,11745.0,SORDI,Michel
Chalampé,68064,68490.0,68,Haut-Rhin,987.0,HARTMANN,Hugues
Chavannes-sur-l'Étang,68065,68210.0,68,Haut-Rhin,673.0,ASTGEN,Denis
Colmar,68066,68000.0,68,Haut-Rhin,67730.0,STRAUMANN,Eric
Courtavon,68067,68480.0,68,Haut-Rhin,347.0,WALCH,François
Dannemarie,68068,68210.0,68,Haut-Rhin,2264.0,BERBETT,Alexandre
Dessenheim,68069,68600.0,68,Haut-Rhin,1459.0,FORNY,Aurélie
Diefmatten,68071,68780.0,68,Haut-Rhin,296.0,GESSIER,Alain
Dietwiller,68072,68440.0,68,Haut-Rhin,1417.0,FRANTZ,Christian
Dolleren,68073,68290.0,68,Haut-Rhin,472.0,REYMANN,Sébastien
Durlinsdorf,68074,68480.0,68,Haut-Rhin,534.0,SCHOLL,Georges
Durmenach,68075,68480.0,68,Haut-Rhin,827.0,SPRINGINSFELD,Dominique
Durrenentzen,68076,68320.0,68,Haut-Rhin,1048.0,BASS,Paul
Eglingen,68077,68720.0,68,Haut-Rhin,372.0,SCHMITT,Pierre
Eguisheim,68078,68420.0,68,Haut-Rhin,1732.0,CENTLIVRE,Claude
Elbach,68079,68210.0,68,Haut-Rhin,263.0,SCHACHERER,Emmanuel
Emlingen,68080,68130.0,68,Haut-Rhin,310.0,STEFFAN,Isabelle
Saint-Bernard,68081,68720.0,68,Haut-Rhin,588.0,IVAIN,Bertrand
Ensisheim,68082,68190.0,68,Haut-Rhin,7418.0,HABIG,Michel
Eschbach-au-Val,68083,68140.0,68,Haut-Rhin,373.0,SCHICKEL,Norbert
Eschentzwiller,68084,68440.0,68,Haut-Rhin,1493.0,IFFRIG,Gilbert
Eteimbes,68085,68210.0,68,Haut-Rhin,389.0,CONRAD,Yves
Falkwiller,68086,68210.0,68,Haut-Rhin,210.0,SCHNOEBELEN,Jean-Marc
Feldbach,68087,68640.0,68,Haut-Rhin,468.0,RENGER,Sylvie
Feldkirch,68088,68540.0,68,Haut-Rhin,1000.0,BLUMSTEIN,Nicole
Fellering,68089,68470.0,68,Haut-Rhin,1589.0,SPETZ,Nadine
Ferrette,68090,68480.0,68,Haut-Rhin,827.0,COHENDET,François
Fessenheim,68091,68740.0,68,Haut-Rhin,2299.0,BRENDER,Claude
Fislis,68092,68480.0,68,Haut-Rhin,392.0,RENGGLI,Gérard
Flaxlanden,68093,68720.0,68,Haut-Rhin,1391.0,AGUDO-PEREZ,Francine
Folgensbourg,68094,68220.0,68,Haut-Rhin,915.0,DELMOND,Max
Fortschwihr,68095,68320.0,68,Haut-Rhin,1155.0,VOLTZ,Christian
Franken,68096,68130.0,68,Haut-Rhin,375.0,SCHMIDLIN,Raphael
Fréland,68097,68240.0,68,Haut-Rhin,1305.0,BARLIER,Jean Louis
Friesen,68098,68580.0,68,Haut-Rhin,663.0,GEIGER,Claude
Frœningen,68099,68720.0,68,Haut-Rhin,849.0,HEIM,Georges
Fulleren,68100,68210.0,68,Haut-Rhin,338.0,CLORY,Patrick
Galfingue,68101,68990.0,68,Haut-Rhin,811.0,BITSCHENE,Christophe
Geishouse,68102,68690.0,68,Haut-Rhin,432.0,KIRCHHOFFER,Claude
Geispitzen,68103,68510.0,68,Haut-Rhin,509.0,BAUMLIN,Christian
Geiswasser,68104,68600.0,68,Haut-Rhin,317.0,MULLER,Betty
Gildwiller,68105,68210.0,68,Haut-Rhin,261.0,LEFEVRE,Gilbert
Goldbach-Altenbach,68106,68760.0,68,Haut-Rhin,273.0,LERCH,Jonathan
Gommersdorf,68107,68210.0,68,Haut-Rhin,383.0,NASS,Denis
Griesbach-au-Val,68109,68140.0,68,Haut-Rhin,687.0,ROMANO,Angelo
Grussenheim,68110,68320.0,68,Haut-Rhin,796.0,KLIPFEL,Martin
Gueberschwihr,68111,68420.0,68,Haut-Rhin,843.0,HUSSER,Roland
Guebwiller,68112,68500.0,68,Haut-Rhin,11137.0,KLEITZ,Francis
Guémar,68113,68970.0,68,Haut-Rhin,1438.0,STAMILE,Umberto
Guevenatten,68114,68210.0,68,Haut-Rhin,147.0,SCHITTLY,Bernard
Guewenheim,68115,68116.0,68,Haut-Rhin,1332.0,BARBERON,Jean-Luc
Gundolsheim,68116,68250.0,68,Haut-Rhin,735.0,PIRES,Annabelle
Gunsbach,68117,68140.0,68,Haut-Rhin,872.0,TINGEY,André
Habsheim,68118,68440.0,68,Haut-Rhin,5055.0,FUCHS,Gilbert
Hagenbach,68119,68210.0,68,Haut-Rhin,759.0,BACH,Guy
Hagenthal-le-Bas,68120,68220.0,68,Haut-Rhin,1325.0,FUCHS,Gilbert
Hagenthal-le-Haut,68121,68220.0,68,Haut-Rhin,732.0,PFENDLER,Pierre
Hartmannswiller,68122,68500.0,68,Haut-Rhin,657.0,WURTZ,François
Hattstatt,68123,68420.0,68,Haut-Rhin,834.0,FURSTENBERGER,Marie-José
Hausgauen,68124,68130.0,68,Haut-Rhin,374.0,WISS,Joseph Maurice
Hecken,68125,68210.0,68,Haut-Rhin,532.0,GENTZBITTEL,Claude
Hégenheim,68126,68220.0,68,Haut-Rhin,3386.0,ZELLER,Thomas
Heidwiller,68127,68720.0,68,Haut-Rhin,670.0,FREMIOT,Gilles
Heimersdorf,68128,68560.0,68,Haut-Rhin,655.0,DESSERICH,Michel
Heimsbrunn,68129,68990.0,68,Haut-Rhin,1336.0,MOR,Jean-Paul
Heiteren,68130,68600.0,68,Haut-Rhin,1066.0,SCHMITT,Dominique
Heiwiller,68131,68130.0,68,Haut-Rhin,171.0,WISS,Chantal
Helfrantzkirch,68132,68510.0,68,Haut-Rhin,733.0,TSCHAMBER,Yves
Herrlisheim-près-Colmar,68134,68420.0,68,Haut-Rhin,1878.0,WINKELMULLER,Laurent
Hésingue,68135,68220.0,68,Haut-Rhin,2859.0,LATSCHA,Gaston
Hettenschlag,68136,68600.0,68,Haut-Rhin,335.0,FURDERER,Fabien
Hindlingen,68137,68580.0,68,Haut-Rhin,615.0,BRUNNER,Dominique
Hirsingue,68138,68560.0,68,Haut-Rhin,2120.0,GRIENENBERGER,Christian
Hirtzbach,68139,68118.0,68,Haut-Rhin,1458.0,SCHOENIG,Arsène
Hirtzfelden,68140,68740.0,68,Haut-Rhin,1317.0,SENEZ,Stéphane
Hochstatt,68141,68720.0,68,Haut-Rhin,2177.0,HECKLEN,Matthieu
Hohrod,68142,68140.0,68,Haut-Rhin,366.0,BONNET,Matthieu
Porte du Ried,68143,68320.0,68,Haut-Rhin,1856.0,DURR,Christian
Hombourg,68144,68490.0,68,Haut-Rhin,1351.0,ENGASSER,Thierry
Horbourg-Wihr,68145,68180.0,68,Haut-Rhin,6301.0,STOEBNER,Thierry
Houssen,68146,68125.0,68,Haut-Rhin,2394.0,STOFFEL,Marie-Laure
Hunawihr,68147,68150.0,68,Haut-Rhin,568.0,SIEGRIST,Gabriel
Hundsbach,68148,68130.0,68,Haut-Rhin,358.0,RUFI,Philippe
Huningue,68149,68330.0,68,Haut-Rhin,7339.0,DEICHTMANN,Jean-Marc
Husseren-les-Châteaux,68150,68420.0,68,Haut-Rhin,503.0,LEIBER,Edouard
Husseren-Wesserling,68151,68470.0,68,Haut-Rhin,1042.0,NUCCELLI,Romain
Illfurth,68152,68720.0,68,Haut-Rhin,2446.0,SUTTER,Christian
Illhaeusern,68153,68970.0,68,Haut-Rhin,723.0,HIRN,Jean-Claude
